"x" "y" "sp"
20.625 48.4583333333333 "Populus_spp"
21.7916666666667 53.625 "Populus_spp"
26.2916666666667 49.0416666666667 "Populus_spp"
17.4583333333333 51.375 "Populus_spp"
7.20833333333333 47.125 "Populus_spp"
19.7916666666667 51.0416666666667 "Populus_imagines"
9.95833333333333 52.2083333333333 "Populus_spp"
19.4583333333333 52.5416666666667 "Populus_imagines"
19.7916666666667 54.375 "Populus_spp"
7.875 48.7083333333333 "Populus_spp"
23.9583333333333 47.7083333333333 "Populus_spp"
5.79166666666666 50.9583333333333 "Populus_spp"
20.875 51.5416666666667 "Populus_imagines"
10.625 52.7916666666667 "Populus_spp"
19.2916666666667 48.4583333333333 "Populus_spp"
23.9583333333333 54.2916666666667 "Populus_spp"
13.0416666666667 52.2083333333333 "Populus_imagines"
22.2083333333333 55.125 "Populus_spp"
11.5416666666667 49.375 "Populus_imagines"
4.54166666666666 50.4583333333333 "Populus_spp"
21.9583333333333 51.375 "Populus_spp"
11.875 53.7083333333333 "Populus_imagines"
7.95833333333333 50.625 "Populus_spp"
11.2916666666667 54.875 "Populus_spp"
17.125 48.375 "Populus_spp"
13.2083333333333 52.7083333333333 "Populus_imagines"
18.7916666666667 50.9583333333333 "Populus_imagines"
20.7916666666667 50.0416666666667 "Populus_spp"
13.7083333333333 53.125 "Populus_imagines"
19.4583333333333 52.7916666666667 "Populus_imagines"
13.7083333333333 52.375 "Populus_imagines"
15.2916666666667 50.9583333333333 "Populus_imagines"
8.875 46.875 "Populus_spp"
7.95833333333333 51.9583333333333 "Populus_spp"
26.2083333333333 51.2916666666667 "Populus_spp"
23.5416666666667 47.2083333333333 "Populus_spp"
17.625 52.7916666666667 "Populus_imagines"
11.2916666666667 48.7083333333333 "Populus_spp"
18.375 54.625 "Populus_spp"
20.375 50.7083333333333 "Populus_imagines"
14.9583333333333 50.4583333333333 "Populus_spp"
14.125 51.125 "Populus_imagines"
19.7083333333333 49.5416666666667 "Populus_spp"
5.875 50.0416666666667 "Populus_spp"
15.2916666666667 50.7083333333333 "Populus_spp"
14.0416666666667 48.9583333333333 "Populus_spp"
11.7083333333333 46.9583333333333 "Populus_spp"
23.7916666666667 50.4583333333333 "Populus_spp"
23.4583333333333 51.625 "Populus_spp"
12.2916666666667 49.5416666666667 "Populus_imagines"
20.7083333333333 47.2083333333333 "Populus_spp"
11.5416666666667 52.7916666666667 "Populus_imagines"
21.2916666666667 54.9583333333333 "Populus_spp"
22.4583333333333 54.875 "Populus_spp"
7.79166666666666 47.9583333333333 "Populus_spp"
21.875 55.2916666666667 "Populus_spp"
6.29166666666666 51.9583333333333 "Populus_spp"
14.0416666666667 50.2916666666667 "Populus_spp"
23.7083333333333 49.625 "Populus_spp"
22.9583333333333 54.125 "Populus_spp"
19.875 47.7916666666667 "Populus_spp"
22.4583333333333 49.625 "Populus_spp"
19.9583333333333 46.7916666666667 "Populus_spp"
22.2083333333333 51.375 "Populus_spp"
17.7916666666667 46.9583333333333 "Populus_spp"
11.7916666666667 51.875 "Populus_spp"
18.5416666666667 54.2083333333333 "Populus_spp"
20.0416666666667 53.9583333333333 "Populus_spp"
24.375 50.625 "Populus_spp"
16.2916666666667 50.0416666666667 "Populus_spp"
26.625 51.5416666666667 "Populus_spp"
9.45833333333333 49.375 "Populus_spp"
11.5416666666667 54.7083333333333 "Populus_spp"
12.125 47.7083333333333 "Populus_spp"
22.125 53.2916666666667 "Populus_spp"
20.125 54.9583333333333 "Populus_spp"
10.5416666666667 54.9583333333333 "Populus_spp"
13.5416666666667 49.7916666666667 "Populus_imagines"
9.875 48.2083333333333 "Populus_spp"
20.625 53.5416666666667 "Populus_spp"
12.875 47.2083333333333 "Populus_spp"
13.4583333333333 52.7083333333333 "Populus_imagines"
25.625 51.2916666666667 "Populus_spp"
13.7083333333333 47.2083333333333 "Populus_spp"
7.375 48.4583333333333 "Populus_spp"
14.7916666666667 50.0416666666667 "Populus_spp"
25.2083333333333 50.5416666666667 "Populus_spp"
6.79166666666666 52.7083333333333 "Populus_spp"
8.29166666666666 50.875 "Populus_spp"
20.9583333333333 47.125 "Populus_spp"
18.5416666666667 52.4583333333333 "Populus_imagines"
16.375 51.7916666666667 "Populus_imagines"
9.625 52.5416666666667 "Populus_spp"
24.2916666666667 48.2083333333333 "Populus_spp"
20.2916666666667 50.9583333333333 "Populus_imagines"
14.9583333333333 53.5416666666667 "Populus_spp"
6.29166666666666 52.9583333333333 "Populus_spp"
19.7083333333333 50.0416666666667 "Populus_imagines"
19.125 47.2916666666667 "Populus_spp"
11.7916666666667 55.2083333333333 "Populus_spp"
22.2916666666667 50.375 "Populus_spp"
8.54166666666666 47.7916666666667 "Populus_spp"
9.45833333333333 49.7083333333333 "Populus_spp"
11.375 53.375 "Populus_imagines"
9.04166666666666 54.0416666666667 "Populus_spp"
11.9583333333333 52.375 "Populus_imagines"
16.7083333333333 51.0416666666667 "Populus_spp"
6.45833333333333 47.7916666666667 "Populus_spp"
12.375 47.875 "Populus_spp"
6.875 47.7083333333333 "Populus_spp"
8.70833333333333 47.0416666666667 "Populus_spp"
19.125 50.375 "Populus_imagines"
9.125 49.375 "Populus_spp"
6.54166666666666 47.125 "Populus_spp"
12.9583333333333 47.9583333333333 "Populus_spp"
15.0416666666667 48.4583333333333 "Populus_spp"
12.7083333333333 53.2916666666667 "Populus_imagines"
19.625 53.7916666666667 "Populus_spp"
20.2916666666667 48.5416666666667 "Populus_spp"
18.875 52.4583333333333 "Populus_imagines"
3.125 50.7916666666667 "Populus_spp"
20.7916666666667 51.625 "Populus_imagines"
8.20833333333333 49.4583333333333 "Populus_spp"
19.125 51.375 "Populus_imagines"
12.4583333333333 48.125 "Populus_spp"
17.2916666666667 50.875 "Populus_spp"
20.375 51.875 "Populus_imagines"
22.875 48.625 "Populus_spp"
22.2083333333333 53.5416666666667 "Populus_spp"
11.625 51.0416666666667 "Populus_imagines"
14.7083333333333 49.625 "Populus_spp"
23.625 48.0416666666667 "Populus_spp"
11.125 55.125 "Populus_spp"
18.5416666666667 48.9583333333333 "Populus_spp"
22.9583333333333 52.7083333333333 "Populus_spp"
7.625 50.7083333333333 "Populus_spp"
22.625 52.2083333333333 "Populus_spp"
7.625 51.5416666666667 "Populus_spp"
10.375 55.0416666666667 "Populus_spp"
9.20833333333333 49.7083333333333 "Populus_spp"
10.4583333333333 49.7083333333333 "Populus_imagines"
22.4583333333333 50.4583333333333 "Populus_spp"
9.45833333333333 52.2916666666667 "Populus_spp"
26.5416666666667 52.2083333333333 "Populus_spp"
4.70833333333333 50.7916666666667 "Populus_spp"
10.875 54.125 "Populus_spp"
17.2083333333333 48.5416666666667 "Populus_spp"
6.625 49.625 "Populus_spp"
22.625 50.375 "Populus_spp"
17.375 49.9583333333333 "Populus_spp"
16.7916666666667 47.375 "Populus_spp"
11.0416666666667 49.7083333333333 "Populus_imagines"
11.2083333333333 46.7083333333333 "Populus_spp"
4.625 48.2916666666667 "Populus_spp"
7.04166666666666 50.125 "Populus_spp"
9.95833333333333 52.7083333333333 "Populus_spp"
15.9583333333333 50.125 "Populus_spp"
24.875 48.5416666666667 "Populus_spp"
21.5416666666667 51.7083333333333 "Populus_spp"
19.375 50.7083333333333 "Populus_imagines"
10.7916666666667 53.2916666666667 "Populus_spp"
10.2916666666667 49.2916666666667 "Populus_spp"
24.875 51.5416666666667 "Populus_spp"
17.0416666666667 52.4583333333333 "Populus_imagines"
11.7083333333333 51.2083333333333 "Populus_spp"
14.375 53.2083333333333 "Populus_imagines"
5.04166666666666 50.9583333333333 "Populus_spp"
9.45833333333333 49.4583333333333 "Populus_spp"
18.7083333333333 51.125 "Populus_imagines"
20.9583333333333 54.5416666666667 "Populus_spp"
7.875 53.125 "Populus_spp"
16.875 48.2916666666667 "Populus_spp"
20.9583333333333 54.2083333333333 "Populus_spp"
9.20833333333333 48.9583333333333 "Populus_spp"
20.125 48.9583333333333 "Populus_spp"
20.5416666666667 49.125 "Populus_spp"
21.4583333333333 54.9583333333333 "Populus_spp"
11.375 52.7916666666667 "Populus_imagines"
5.45833333333333 47.7083333333333 "Populus_spp"
8.45833333333333 52.7083333333333 "Populus_spp"
16.375 47.375 "Populus_spp"
19.875 50.9583333333333 "Populus_imagines"
14.7083333333333 53.625 "Populus_spp"
13.4583333333333 49.4583333333333 "Populus_spp"
10.5416666666667 50.2083333333333 "Populus_imagines"
11.625 47.125 "Populus_spp"
4.70833333333333 52.875 "Populus_spp"
24.875 50.0416666666667 "Populus_spp"
18.7916666666667 49.0416666666667 "Populus_spp"
8.70833333333333 54.375 "Populus_spp"
20.2916666666667 50.7083333333333 "Populus_imagines"
19.2916666666667 46.875 "Populus_spp"
18.7916666666667 50.5416666666667 "Populus_imagines"
20.875 51.375 "Populus_imagines"
24.9583333333333 53.7916666666667 "Populus_spp"
15.2083333333333 47.875 "Populus_spp"
20.0416666666667 50.9583333333333 "Populus_imagines"
10.2083333333333 55.0416666666667 "Populus_spp"
8.20833333333333 51.0416666666667 "Populus_spp"
20.5416666666667 51.125 "Populus_imagines"
17.5416666666667 52.125 "Populus_imagines"
9.125 49.4583333333333 "Populus_spp"
7.54166666666666 51.0416666666667 "Populus_spp"
23.7083333333333 48.625 "Populus_spp"
24.4583333333333 48.0416666666667 "Populus_spp"
17.7083333333333 50.5416666666667 "Populus_spp"
19.5416666666667 54.4583333333333 "Populus_spp"
19.7916666666667 50.0416666666667 "Populus_imagines"
11.625 51.5416666666667 "Populus_spp"
8.20833333333333 47.7916666666667 "Populus_spp"
9.79166666666666 53.7916666666667 "Populus_spp"
8.70833333333333 49.625 "Populus_spp"
13.2083333333333 53.875 "Populus_imagines"
15.2083333333333 53.625 "Populus_spp"
17.625 54.5416666666667 "Populus_spp"
17.4583333333333 54.2083333333333 "Populus_spp"
19.9583333333333 50.7083333333333 "Populus_imagines"
22.2083333333333 50.875 "Populus_spp"
9.54166666666666 48.5416666666667 "Populus_spp"
19.2916666666667 48.5416666666667 "Populus_spp"
6.45833333333333 47.9583333333333 "Populus_spp"
21.7083333333333 54.9583333333333 "Populus_spp"
23.2916666666667 54.2916666666667 "Populus_spp"
20.5416666666667 51.0416666666667 "Populus_imagines"
22.5416666666667 52.7083333333333 "Populus_spp"
25.2083333333333 50.4583333333333 "Populus_spp"
9.95833333333333 49.2916666666667 "Populus_spp"
11.2083333333333 49.125 "Populus_imagines"
4.79166666666666 49.9583333333333 "Populus_spp"
13.5416666666667 50.2083333333333 "Populus_imagines"
4.04166666666666 49.5416666666667 "Populus_spp"
12.7083333333333 52.5416666666667 "Populus_imagines"
10.2083333333333 47.7916666666667 "Populus_spp"
13.7083333333333 52.2083333333333 "Populus_imagines"
12.2916666666667 51.5416666666667 "Populus_spp"
25.7083333333333 51.9583333333333 "Populus_spp"
18.7916666666667 53.2916666666667 "Populus_imagines"
13.7083333333333 51.875 "Populus_imagines"
17.9583333333333 49.875 "Populus_spp"
9.875 49.625 "Populus_spp"
21.5416666666667 50.5416666666667 "Populus_imagines"
18.625 51.4583333333333 "Populus_imagines"
20.7083333333333 55.0416666666667 "Populus_spp"
8.29166666666666 51.125 "Populus_spp"
24.2083333333333 50.4583333333333 "Populus_spp"
14.4583333333333 52.4583333333333 "Populus_imagines"
19.2083333333333 49.375 "Populus_spp"
11.9583333333333 51.625 "Populus_spp"
23.0416666666667 50.4583333333333 "Populus_spp"
7.79166666666666 51.0416666666667 "Populus_spp"
22.4583333333333 47.375 "Populus_spp"
7.95833333333333 47.125 "Populus_spp"
14.5416666666667 52.2083333333333 "Populus_imagines"
6.375 50.5416666666667 "Populus_spp"
20.125 54.4583333333333 "Populus_spp"
17.625 47.4583333333333 "Populus_spp"
24.0416666666667 51.7916666666667 "Populus_spp"
20.9583333333333 53.7083333333333 "Populus_spp"
5.125 52.375 "Populus_spp"
17.625 47.7916666666667 "Populus_spp"
25.5416666666667 49.7083333333333 "Populus_spp"
26.4583333333333 51.125 "Populus_spp"
17.5416666666667 53.2083333333333 "Populus_imagines"
9.29166666666666 53.7083333333333 "Populus_spp"
19.375 51.2916666666667 "Populus_imagines"
13.0416666666667 50.625 "Populus_imagines"
5.79166666666666 51.2083333333333 "Populus_spp"
20.4583333333333 47.625 "Populus_spp"
11.125 47.5416666666667 "Populus_spp"
10.9583333333333 51.7083333333333 "Populus_imagines"
13.4583333333333 51.625 "Populus_imagines"
18.2083333333333 53.7083333333333 "Populus_imagines"
20.9583333333333 50.5416666666667 "Populus_imagines"
11.5416666666667 53.375 "Populus_imagines"
11.7916666666667 51.0416666666667 "Populus_imagines"
21.625 49.125 "Populus_spp"
13.2916666666667 51.0416666666667 "Populus_spp"
20.7916666666667 47.7083333333333 "Populus_spp"
10.9583333333333 55.125 "Populus_spp"
6.125 51.125 "Populus_spp"
16.125 48.625 "Populus_spp"
17.7916666666667 52.7916666666667 "Populus_imagines"
18.7916666666667 48.2916666666667 "Populus_spp"
8.375 48.5416666666667 "Populus_spp"
15.2083333333333 51.5416666666667 "Populus_imagines"
25.0416666666667 51.875 "Populus_spp"
21.2083333333333 46.7083333333333 "Populus_spp"
9.29166666666666 51.7916666666667 "Populus_imagines"
25.875 51.0416666666667 "Populus_spp"
